,tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,rating_numerator,rating_denominator,name,retweet_count,favorite_count,breed,stage
1841,670338931251150849,0,0,2015-11-27 20:30:30,Twitter for iPhone,10,10,Butters,113,429,cairn,None
1842,670319130621435904,0,0,2015-11-27 19:11:49,Twitter for iPhone,11,10,None,1246,3903,Irish_terrier,None
1844,670290420111441920,0,0,2015-11-27 17:17:44,Twitter for iPhone,11,10,Sandra,293,712,Chihuahua,None
1845,670093938074779648,0,0,2015-11-27 04:16:59,Twitter for iPhone,9,10,Wally,342,1039,toy_poodle,None
1846,670086499208155136,0,0,2015-11-27 03:47:25,Twitter for iPhone,10,10,None,259,705,German_short-haired_pointer,None
1848,670073503555706880,0,0,2015-11-27 02:55:47,Twitter for iPhone,10,10,Winston,808,1590,malamute,None
1850,670061506722140161,0,0,2015-11-27 02:08:07,Twitter for iPhone,11,10,Liam,350,776,Italian_greyhound,None
1852,670046952931721218,0,0,2015-11-27 01:10:17,Twitter for iPhone,11,10,Ben,181,651,Blenheim_spaniel,None
1853,670040295598354432,0,0,2015-11-27 00:43:49,Twitter for iPhone,10,10,None,115,765,borzoi,None
1855,670003130994700288,0,0,2015-11-26 22:16:09,Twitter for iPhone,10,10,Raphael,95,336,beagle,None
1858,669970042633789440,0,0,2015-11-26 20:04:40,Twitter for iPhone,10,10,Julio,62,306,miniature_pinscher,None
1859,669942763794931712,0,0,2015-11-26 18:16:16,Twitter for iPhone,11,10,Andru,168,512,vizsla,None
1860,669926384437997569,0,0,2015-11-26 17:11:11,Twitter for iPhone,12,10,None,106,380,Pomeranian,None
1862,669753178989142016,0,0,2015-11-26 05:42:55,Twitter for iPhone,10,10,Chester,409,824,Pembroke,None
1864,669683899023405056,0,0,2015-11-26 01:07:38,Twitter for iPhone,10,10,Kloey,112,393,Pomeranian,None
1866,669680153564442624,0,0,2015-11-26 00:52:45,Twitter for iPhone,8,10,Shawwn,295,677,dalmatian,None
1868,669625907762618368,0,0,2015-11-25 21:17:12,Twitter for iPhone,12,10,Penny,1851,3564,golden_retriever,None
1869,669603084620980224,0,0,2015-11-25 19:46:30,Twitter for iPhone,10,10,None,368,957,Maltese_dog,None
1870,669597912108789760,0,0,2015-11-25 19:25:57,Twitter for iPhone,10,10,Skye,152,519,Eskimo_dog,None
1872,669573570759163904,0,0,2015-11-25 17:49:14,Twitter for iPhone,10,10,Linda,143,441,West_Highland_white_terrier,None
1874,669567591774625800,0,0,2015-11-25 17:25:28,Twitter for iPhone,9,10,Kollin,56,240,Chihuahua,None
1876,669393256313184256,0,0,2015-11-25 05:52:43,Twitter for iPhone,10,10,Ronduh,78,372,cocker_spaniel,None
1877,669375718304980992,0,0,2015-11-25 04:43:02,Twitter for iPhone,6,10,Billl,748,1350,Airedale,None
1878,669371483794317312,0,0,2015-11-25 04:26:12,Twitter for iPhone,10,10,Oliviér,184,504,Brabancon_griffon,None
1879,669367896104181761,0,0,2015-11-25 04:11:57,Twitter for iPhone,10,10,Chip,161,471,basset,None
1881,669359674819481600,0,0,2015-11-25 03:39:17,Twitter for iPhone,11,10,Saydee,127,373,Labrador_retriever,None
1882,669354382627049472,0,0,2015-11-25 03:18:15,Twitter for iPhone,8,10,Dug,1296,2741,Chihuahua,None
1883,669353438988365824,667806454573760512,4196983835,2015-11-25 03:14:30,Twitter for iPhone,10,10,Tessa,266,653,Pembroke,None
1885,669328503091937280,0,0,2015-11-25 01:35:25,Twitter for iPhone,12,10,Kirk,424,1025,Siberian_husky,None
1886,669327207240699904,0,0,2015-11-25 01:30:16,Twitter for iPhone,13,10,None,119,582,golden_retriever,None
1887,669324657376567296,0,0,2015-11-25 01:20:08,Twitter for iPhone,11,10,Ralf,213,503,Cardigan,None
1888,669216679721873412,0,0,2015-11-24 18:11:04,Twitter for iPhone,8,10,Clarq,412,1203,golden_retriever,None
1890,669203728096960512,0,0,2015-11-24 17:19:36,Twitter for iPhone,9,10,Samsom,489,1015,pug,None
1891,669037058363662336,0,0,2015-11-24 06:17:19,Twitter for iPhone,10,10,None,320,663,Chihuahua,None
1893,669006782128353280,0,0,2015-11-24 04:17:01,Twitter for iPhone,12,10,Tucker,256,584,Chihuahua,None
1894,669000397445533696,0,0,2015-11-24 03:51:38,Twitter for iPhone,11,10,Terrance,6499,21099,Pembroke,None
1895,668994913074286592,0,0,2015-11-24 03:29:51,Twitter for iPhone,5,10,None,236,445,English_springer,None
1899,668986018524233728,0,0,2015-11-24 02:54:30,Twitter for iPhone,9,10,Ruby,172,561,Chihuahua,None
1901,668979806671884288,0,0,2015-11-24 02:29:49,Twitter for iPhone,12,10,Chaz,355,803,golden_retriever,None
1902,668975677807423489,0,0,2015-11-24 02:13:25,Twitter for iPhone,11,10,Jeremy,593,1317,basset,None
1903,668960084974809088,0,0,2015-11-24 01:11:27,Twitter for iPhone,10,10,Jaycob,244,710,Chesapeake_Bay_retriever,None
1905,668932921458302977,0,0,2015-11-23 23:23:31,Twitter for iPhone,9,10,Herald,59,269,standard_poodle,None
1906,668902994700836864,0,0,2015-11-23 21:24:36,Twitter for iPhone,11,10,Lambeau,103,320,Brittany_spaniel,None
1907,668892474547511297,0,0,2015-11-23 20:42:48,Twitter for iPhone,11,10,Ruffles,154,397,kelpie,None
1908,668872652652679168,0,0,2015-11-23 19:24:02,Twitter for iPhone,11,10,Amélie,307,533,miniature_schnauzer,None
1909,668852170888998912,0,0,2015-11-23 18:02:38,Twitter for iPhone,11,10,Bobb,171,459,golden_retriever,None
1910,668826086256599040,0,0,2015-11-23 16:18:59,Twitter for iPhone,10,10,Banditt,141,439,malinois,None
1912,668779399630725120,0,0,2015-11-23 13:13:28,Twitter for iPhone,10,10,Kevon,379,711,Chesapeake_Bay_retriever,None
1913,668655139528511488,0,0,2015-11-23 04:59:42,Twitter for iPhone,11,10,Winifred,222,541,beagle,None
1916,668641109086707712,0,0,2015-11-23 04:03:57,Twitter for iPhone,10,10,Hanz,549,1087,pug,None
1918,668633411083464705,0,0,2015-11-23 03:33:22,Twitter for iPhone,10,10,Churlie,1683,2847,Pekinese,None
1919,668631377374486528,0,0,2015-11-23 03:25:17,Twitter for iPhone,5,10,Zeek,325,727,miniature_schnauzer,None
1920,668627278264475648,0,0,2015-11-23 03:09:00,Twitter for iPhone,9,10,Timofy,118,322,French_bulldog,None
1921,668625577880875008,0,0,2015-11-23 03:02:14,Twitter for iPhone,10,10,Maks,138,393,groenendael,None
1922,668623201287675904,0,0,2015-11-23 02:52:48,Twitter for iPhone,10,10,Jomathan,788,1443,Chihuahua,None
1925,668567822092664832,0,0,2015-11-22 23:12:44,Twitter for iPhone,11,10,Marvin,57,247,Shih-Tzu,None
1927,668542336805281792,0,0,2015-11-22 21:31:28,Twitter for iPhone,10,10,None,220,466,American_Staffordshire_terrier,None
1928,668537837512433665,0,0,2015-11-22 21:13:35,Twitter for iPhone,8,10,Spark,77,254,Lakeland_terrier,None
1929,668528771708952576,0,0,2015-11-22 20:37:34,Twitter for iPhone,12,10,Gòrdón,232,465,Labrador_retriever,None
1931,668496999348633600,0,0,2015-11-22 18:31:19,Twitter for iPhone,8,10,Jo,135,419,Staffordshire_bullterrier,None
1932,668484198282485761,0,0,2015-11-22 17:40:27,Twitter for iPhone,9,10,None,240,433,standard_poodle,None
1933,668480044826800133,0,0,2015-11-22 17:23:57,Twitter for iPhone,11,10,DayZ,152,465,Labrador_retriever,None
1935,668297328638447616,0,0,2015-11-22 05:17:54,Twitter for iPhone,9,10,None,302,627,Eskimo_dog,None
1937,668286279830867968,0,0,2015-11-22 04:33:59,Twitter for iPhone,11,10,Rusty,140,508,golden_retriever,None
1938,668274247790391296,0,0,2015-11-22 03:46:11,Twitter for iPhone,10,10,Sophie,235,833,soft-coated_wheaten_terrier,None
1940,668256321989451776,0,0,2015-11-22 02:34:57,Twitter for iPhone,13,10,Jareld,629,1316,Pembroke,None
1941,668248472370458624,0,0,2015-11-22 02:03:45,Twitter for iPhone,8,10,Bisquick,499,1002,Chihuahua,None
1942,668237644992782336,0,0,2015-11-22 01:20:44,Twitter for iPhone,10,10,Torque,2903,6266,chow,None
1944,668221241640230912,0,0,2015-11-22 00:15:33,Twitter for iPhone,10,10,None,200,513,chow,None
1945,668204964695683073,0,0,2015-11-21 23:10:52,Twitter for iPhone,8,10,Ron,198,558,Labrador_retriever,None
1946,668190681446379520,0,0,2015-11-21 22:14:07,Twitter for iPhone,12,10,Skittles,199,661,Blenheim_spaniel,None
1950,668113020489474048,0,0,2015-11-21 17:05:31,Twitter for iPhone,6,10,Alfie,247,672,Pembroke,None
1952,667924896115245057,0,0,2015-11-21 04:37:59,Twitter for iPhone,9,10,Jiminy,113,304,Labrador_retriever,None
1953,667915453470232577,0,0,2015-11-21 04:00:28,Twitter for iPhone,10,10,Otis,57,210,boxer,None
1955,667902449697558528,0,0,2015-11-21 03:08:47,Twitter for iPhone,9,10,Cleopatricia,381,857,Norwegian_elkhound,None
1956,667886921285246976,0,0,2015-11-21 02:07:05,Twitter for iPhone,11,10,Erik,1111,1901,Pomeranian,None
1957,667885044254572545,0,0,2015-11-21 01:59:37,Twitter for iPhone,10,10,Stu,497,823,malamute,None
1962,667832474953625600,0,0,2015-11-20 22:30:44,Twitter for iPhone,12,10,None,63,291,miniature_pinscher,None
1963,667806454573760512,0,0,2015-11-20 20:47:20,Twitter for iPhone,10,10,Filup,503,1062,Chihuahua,None
1964,667801013445750784,0,0,2015-11-20 20:25:43,Twitter for iPhone,12,10,None,97,329,flat-coated_retriever,None
1965,667793409583771648,0,0,2015-11-20 19:55:30,Twitter for iPhone,8,10,None,335,702,dalmatian,None
1969,667728196545200128,0,0,2015-11-20 15:36:22,Twitter Web Client,11,10,Olive,152,378,kuvasz,None
1974,667546741521195010,0,0,2015-11-20 03:35:20,Twitter Web Client,9,10,George,126,335,toy_poodle,None
1975,667544320556335104,0,0,2015-11-20 03:25:43,Twitter Web Client,10,10,Kial,531,870,Pomeranian,None
1977,667534815156183040,0,0,2015-11-20 02:47:56,Twitter Web Client,8,10,Frank,546,821,Pembroke,None
1978,667530908589760512,0,0,2015-11-20 02:32:25,Twitter Web Client,10,10,Naphaniel,242,469,golden_retriever,None
1980,667517642048163840,0,0,2015-11-20 01:39:42,Twitter Web Client,8,10,Dook,193,367,Italian_greyhound,None
1982,667502640335572993,0,0,2015-11-20 00:40:05,Twitter Web Client,11,10,Hall,221,535,Labrador_retriever,None
1983,667495797102141441,0,0,2015-11-20 00:12:54,Twitter Web Client,9,10,Philippe,272,521,Chihuahua,None
1984,667491009379606528,0,0,2015-11-19 23:53:52,Twitter Web Client,7,10,None,230,533,borzoi,None
1986,667455448082227200,0,0,2015-11-19 21:32:34,Twitter Web Client,7,10,Reese,60,191,Tibetan_terrier,None
1987,667453023279554560,0,0,2015-11-19 21:22:56,Twitter Web Client,11,10,Cupcake,91,313,Labrador_retriever,None
1990,667435689202614272,0,0,2015-11-19 20:14:03,Twitter for iPhone,12,10,None,84,304,Rottweiler,None
1991,667405339315146752,0,0,2015-11-19 18:13:27,Twitter for iPhone,7,10,Biden,220,466,Saint_Bernard,None
1992,667393430834667520,0,0,2015-11-19 17:26:08,Twitter for iPhone,8,10,Fwed,56,194,papillon,None
1994,667211855547486208,0,0,2015-11-19 05:24:37,Twitter for iPhone,9,10,Genevieve,242,492,golden_retriever,None
1995,667200525029539841,0,0,2015-11-19 04:39:35,Twitter for iPhone,11,10,Joshwa,261,613,Siberian_husky,None
1996,667192066997374976,0,0,2015-11-19 04:05:59,Twitter for iPhone,12,10,None,108,384,Rottweiler,None
1998,667182792070062081,0,0,2015-11-19 03:29:07,Twitter for iPhone,10,10,Timison,6240,14348,golden_retriever,None
2000,667176164155375616,0,0,2015-11-19 03:02:47,Twitter for iPhone,4,10,None,464,610,soft-coated_wheaten_terrier,None
2001,667174963120574464,0,0,2015-11-19 02:58:01,Twitter for iPhone,9,10,Clarence,84,243,toy_poodle,None
2002,667171260800061440,0,0,2015-11-19 02:43:18,Twitter for iPhone,10,10,Kenneth,91,221,giant_schnauzer,None
2003,667165590075940865,0,0,2015-11-19 02:20:46,Twitter for iPhone,10,10,Churlie,1143,2692,miniature_pinscher,None
2004,667160273090932737,0,0,2015-11-19 01:59:39,Twitter for iPhone,11,10,Bradlay,62,256,golden_retriever,None
2005,667152164079423490,0,0,2015-11-19 01:27:25,Twitter for iPhone,12,10,Pipsy,17168,47749,toy_poodle,None
2006,667138269671505920,0,0,2015-11-19 00:32:12,Twitter for iPhone,10,10,None,2212,4596,West_Highland_white_terrier,None
2007,667119796878725120,0,0,2015-11-18 23:18:48,Twitter for iPhone,10,10,Gabe,127,328,Pembroke,None
2008,667090893657276420,0,0,2015-11-18 21:23:57,Twitter for iPhone,7,10,Clybe,126,331,Chihuahua,None
2009,667073648344346624,0,0,2015-11-18 20:15:26,Twitter for iPhone,10,10,Dave,121,402,Chihuahua,None
2011,667062181243039745,0,0,2015-11-18 19:29:52,Twitter for iPhone,10,10,Keet,54,215,Chesapeake_Bay_retriever,None
2012,667044094246576128,0,0,2015-11-18 18:17:59,Twitter for iPhone,12,10,None,51,182,golden_retriever,None
2014,666996132027977728,0,0,2015-11-18 15:07:24,Twitter for iPhone,10,10,Carll,94,243,Rottweiler,None
2018,666826780179869698,0,0,2015-11-18 03:54:28,Twitter for iPhone,12,10,None,97,251,Maltese_dog,None
2019,666817836334096384,0,0,2015-11-18 03:18:55,Twitter for iPhone,9,10,Jeph,249,515,miniature_schnauzer,None
2020,666804364988780544,0,0,2015-11-18 02:25:23,Twitter for iPhone,8,10,Jockson,93,240,English_setter,None
2023,666776908487630848,0,0,2015-11-18 00:36:17,Twitter for iPhone,5,10,Josep,174,347,miniature_pinscher,None
2024,666739327293083650,0,0,2015-11-17 22:06:57,Twitter for iPhone,10,10,Lugan,66,234,miniature_poodle,None
2026,666691418707132416,0,0,2015-11-17 18:56:35,Twitter for iPhone,8,10,Christoper,47,186,German_shepherd,None
2027,666649482315059201,0,0,2015-11-17 16:09:56,Twitter for iPhone,4,10,None,620,1115,Border_collie,None
2028,666644823164719104,0,0,2015-11-17 15:51:26,Twitter for iPhone,9,10,Jimothy,80,228,Ibizan_hound,None
2029,666454714377183233,0,0,2015-11-17 03:16:00,Twitter for iPhone,10,10,Kreggory,208,515,dalmatian,None
2030,666447344410484738,0,0,2015-11-17 02:46:43,Twitter for iPhone,9,10,Scout,20,103,curly-coated_retriever,None
2031,666437273139982337,0,0,2015-11-17 02:06:42,Twitter for iPhone,7,10,None,47,123,Chihuahua,None
2032,666435652385423360,0,0,2015-11-17 02:00:15,Twitter for iPhone,10,10,None,53,162,Chesapeake_Bay_retriever,None
2033,666430724426358785,0,0,2015-11-17 01:40:41,Twitter for iPhone,6,10,None,195,310,Irish_terrier,None
2034,666428276349472768,0,0,2015-11-17 01:30:57,Twitter for iPhone,7,10,None,82,163,Pembroke,None
2035,666421158376562688,0,0,2015-11-17 01:02:40,Twitter for iPhone,12,10,None,111,312,Blenheim_spaniel,None
2036,666418789513326592,0,0,2015-11-17 00:53:15,Twitter for iPhone,10,10,Walter,45,122,toy_terrier,None
2039,666396247373291520,0,0,2015-11-16 23:23:41,Twitter for iPhone,9,10,None,83,161,Chihuahua,None
2040,666373753744588802,0,0,2015-11-16 21:54:18,Twitter for iPhone,11,10,None,89,182,soft-coated_wheaten_terrier,None
2042,666353288456101888,0,0,2015-11-16 20:32:58,Twitter for iPhone,8,10,None,71,215,malamute,None
2043,666345417576210432,0,0,2015-11-16 20:01:42,Twitter for iPhone,10,10,None,132,285,golden_retriever,None
2047,666273097616637952,0,0,2015-11-16 15:14:19,Twitter for iPhone,11,10,None,76,170,Italian_greyhound,None
2050,666102155909144576,0,0,2015-11-16 03:55:04,Twitter for iPhone,11,10,None,11,78,English_setter,None
2051,666099513787052032,0,0,2015-11-16 03:44:34,Twitter for iPhone,8,10,None,66,151,Lhasa,None
2052,666094000022159362,0,0,2015-11-16 03:22:39,Twitter for iPhone,9,10,None,72,161,bloodhound,None
2053,666082916733198337,0,0,2015-11-16 02:38:37,Twitter for iPhone,6,10,None,44,113,pug,None
2054,666073100786774016,0,0,2015-11-16 01:59:36,Twitter for iPhone,10,10,None,159,315,Walker_hound,None
2055,666071193221509120,0,0,2015-11-16 01:52:02,Twitter for iPhone,9,10,None,58,142,Gordon_setter,None
2056,666063827256086533,0,0,2015-11-16 01:22:45,Twitter for iPhone,10,10,the,213,465,golden_retriever,None
2057,666058600524156928,0,0,2015-11-16 01:01:59,Twitter for iPhone,8,10,the,57,109,miniature_poodle,None
2062,666049248165822465,0,0,2015-11-16 00:24:50,Twitter for iPhone,5,10,None,42,106,miniature_pinscher,None
2066,666020888022790149,0,0,2015-11-15 22:32:08,Twitter for iPhone,8,10,None,498,2532,Welsh_springer_spaniel,None
686,765395769549590528,0,0,2016-08-16 03:52:26,Twitter for iPhone,13,10,Zoey,3663,27941,Pembroke,None
1574,675706639471788032,0,0,2015-12-12 15:59:51,Twitter for iPhone,10,10,Wylie,102,662,English_springer,None
1671,673636718965334016,0,0,2015-12-06 22:54:44,Twitter for iPhone,10,10,Kip,371,1127,pug,None
1750,671743150407421952,0,0,2015-12-01 17:30:22,Twitter for iPhone,11,10,Jacob,236,747,toy_poodle,None
1781,671147085991960577,0,0,2015-11-30 02:01:49,Twitter for iPhone,9,10,Rufus,230,683,Yorkshire_terrier,None
1831,670427002554466305,0,0,2015-11-28 02:20:27,Twitter for iPhone,9,10,Spork,167,525,toy_terrier,None
1843,670303360680108032,0,0,2015-11-27 18:09:09,Twitter for iPhone,9,10,Hemry,139,433,Shetland_sheepdog,None
1875,669564461267722241,0,0,2015-11-25 17:13:02,Twitter for iPhone,10,10,Alfredo,127,391,toy_poodle,None
1904,668955713004314625,0,0,2015-11-24 00:54:05,Twitter for iPhone,10,10,Leroi,73,283,cocker_spaniel,None
1917,668636665813057536,0,0,2015-11-23 03:46:18,Twitter for iPhone,10,10,Berta,499,1052,komondor,None
1930,668507509523615744,0,0,2015-11-22 19:13:05,Twitter for iPhone,10,10,Chuk,111,330,basenji,None
1947,668171859951755264,0,0,2015-11-21 20:59:20,Twitter for iPhone,7,10,Alfonso,199,498,Chihuahua,None
1961,667861340749471744,0,0,2015-11-21 00:25:26,Twitter for iPhone,9,10,Cheryl,78,244,malamute,None
1967,667773195014021121,0,0,2015-11-20 18:35:10,Twitter Web Client,8,10,Jessiga,57,236,West_Highland_white_terrier,None
1976,667538891197542400,0,0,2015-11-20 03:04:08,Twitter Web Client,9,10,Klint,65,204,Yorkshire_terrier,None
1985,667470559035432960,0,0,2015-11-19 22:32:36,Twitter Web Client,11,10,Kohl,100,258,toy_poodle,None
1999,667177989038297088,0,0,2015-11-19 03:10:02,Twitter for iPhone,8,10,Daryl,55,190,vizsla,None
2022,666781792255496192,0,0,2015-11-18 00:55:42,Twitter for iPhone,10,10,Octaviath,192,383,Italian_greyhound,None
2025,666701168228331520,0,0,2015-11-17 19:35:19,Twitter for iPhone,8,10,Johm,219,425,Labrador_retriever,None
817,747885874273214464,0,0,2016-06-28 20:14:22,Twitter for iPhone,8,10,None,1050,3084,kuvasz,None
819,747816857231626240,0,0,2016-06-28 15:40:07,Twitter for iPhone,4,10,None,1240,5074,Pembroke,None
833,746369468511756288,0,0,2016-06-24 15:48:42,Twitter for iPhone,9,10,None,1751,6452,German_shepherd,None
1136,703079050210877440,0,0,2016-02-26 04:48:02,Twitter for iPhone,11,10,None,3286,7723,Pembroke,None
1142,702539513671897089,0,0,2016-02-24 17:04:07,Twitter for iPhone,12,10,None,1011,2995,Pomeranian,None
1257,692187005137076224,0,0,2016-01-27 03:26:56,Twitter for iPhone,12,10,None,866,2636,Siberian_husky,None
1512,677644091929329666,0,0,2015-12-18 00:18:36,Twitter for iPhone,11,10,None,840,1929,Chihuahua,None
1599,675047298674663426,0,0,2015-12-10 20:19:52,Twitter for iPhone,11,10,None,342,1085,Samoyed,None
1640,674082852460433408,0,0,2015-12-08 04:27:30,Twitter for iPhone,11,10,None,176,767,Pomeranian,None
1710,672604026190569472,0,0,2015-12-04 02:31:10,Twitter for iPhone,11,10,None,407,1126,toy_poodle,None
1911,668815180734689280,0,0,2015-11-23 15:35:39,Twitter for iPhone,7,10,None,278,580,redbone,None
2038,666407126856765440,0,0,2015-11-17 00:06:54,Twitter for iPhone,7,10,None,40,106,black-and-tan_coonhound,None
2044,666337882303524864,0,0,2015-11-16 19:31:45,Twitter for iPhone,9,10,None,90,190,Newfoundland,None
2058,666057090499244032,0,0,2015-11-16 00:55:59,Twitter for iPhone,9,10,None,138,289,golden_retriever,None
2059,666055525042405380,0,0,2015-11-16 00:49:46,Twitter for iPhone,10,10,None,235,428,chow,None
2061,666050758794694657,0,0,2015-11-16 00:30:50,Twitter for iPhone,10,10,None,57,130,Bernese_mountain_dog,None
2063,666044226329800704,0,0,2015-11-16 00:04:52,Twitter for iPhone,6,10,None,136,292,Rhodesian_ridgeback,None
2064,666033412701032449,0,0,2015-11-15 23:21:54,Twitter for iPhone,9,10,None,43,123,German_shepherd,None
2065,666029285002620928,0,0,2015-11-15 23:05:30,Twitter for iPhone,7,10,None,46,126,redbone,None
1466,679736210798047232,0,0,2015-12-23 18:51:56,Twitter for iPhone,9,10,Sabertooth,842,2172,French_bulldog,None
1880,669363888236994561,0,0,2015-11-25 03:56:01,Twitter for iPhone,10,10,Zeus,233,632,golden_retriever,None
1939,668268907921326080,0,0,2015-11-22 03:24:58,Twitter for iPhone,10,10,Guss,243,559,Pembroke,None
1979,667524857454854144,0,0,2015-11-20 02:08:22,Twitter Web Client,12,10,Big,1118,1707,Chesapeake_Bay_retriever,None
1981,667509364010450944,0,0,2015-11-20 01:06:48,Twitter Web Client,12,10,Tickles,2150,6804,beagle,None
49,881666595344535552,0,0,2017-07-03 00:11:11,Twitter for iPhone,13,10,Gary,10415,49533,Saluki,pupper
810,748575535303884801,0,0,2016-06-30 17:54:50,Twitter for iPhone,6,10,one,2118,6353,soft-coated_wheaten_terrier,pupper
835,746056683365994496,0,0,2016-06-23 19:05:49,Twitter for iPhone,11,10,Arlen,865,3709,Shetland_sheepdog,pupper
1011,714606013974974464,0,0,2016-03-29 00:12:05,Twitter for iPhone,12,10,None,976,3769,Norfolk_terrier,pupper
1017,713900603437621249,0,0,2016-03-27 01:29:02,Twitter for iPhone,9,10,None,779,2949,golden_retriever,pupper
1042,710658690886586372,0,0,2016-03-18 02:46:49,Twitter for iPhone,8,10,None,596,2395,soft-coated_wheaten_terrier,pupper
1271,690959652130045952,0,0,2016-01-23 18:09:53,Twitter for iPhone,11,10,None,1332,3751,golden_retriever,pupper
1374,684225744407494656,684222868335505408,4196983835,2016-01-05 04:11:44,Twitter for iPhone,14,10,None,227,1291,golden_retriever,pupper
1375,684222868335505415,0,0,2016-01-05 04:00:18,Twitter for iPhone,12,10,None,1464,4005,soft-coated_wheaten_terrier,pupper
1382,683857920510050305,0,0,2016-01-04 03:50:08,Twitter for iPhone,10,10,Sadie,1188,3978,bluetick,pupper
1549,676440007570247681,0,0,2015-12-14 16:34:00,Twitter for iPhone,11,10,None,695,1774,Maltese_dog,pupper
1565,675853064436391936,0,0,2015-12-13 01:41:41,Twitter for iPhone,8,10,None,1357,2763,Labrador_retriever,pupper
1568,675820929667219457,0,0,2015-12-12 23:34:00,Twitter for iPhone,11,10,None,240,1079,basset,pupper
1583,675432746517426176,0,0,2015-12-11 21:51:30,Twitter for iPhone,12,10,None,593,1562,Labrador_retriever,pupper
1856,669993076832759809,0,0,2015-11-26 21:36:12,Twitter for iPhone,9,10,Zoey,86,328,toy_poodle,pupper
1126,704054845121142784,0,0,2016-02-28 21:25:30,Twitter for iPhone,6,10,None,964,3040,Great_Pyrenees,pupper
214,841439858740625411,0,0,2017-03-14 00:04:30,Twitter for iPhone,14,10,None,3902,13132,Labrador_retriever,doggo
377,815990720817401858,0,0,2017-01-02 18:38:42,Twitter for iPhone,11,10,Jack,1133,5309,Chihuahua,doggo
639,772877495989305348,0,0,2016-09-05 19:22:09,Twitter Web Client,11,10,None,4190,9084,Norwegian_elkhound,doggo
804,749036806121881602,0,0,2016-07-02 00:27:45,Twitter for iPhone,8,10,Dietrich,838,3254,West_Highland_white_terrier,doggo
73,876120275196170240,0,0,2017-06-17 16:52:05,Twitter for iPhone,13,10,Venti,4588,27396,Bernese_mountain_dog,puppo
89,871879754684805121,0,0,2017-06-06 00:01:46,Twitter for iPhone,13,10,Lassie,11003,37359,Shetland_sheepdog,puppo
110,866686824827068416,0,0,2017-05-22 16:06:55,Twitter for iPhone,12,10,Lili,3475,19191,flat-coated_retriever,puppo
233,837366284874571778,0,0,2017-03-02 18:17:34,Twitter for iPhone,13,10,Lucy,5649,22098,American_Staffordshire_terrier,puppo
437,805826884734976000,0,0,2016-12-05 17:31:15,Twitter for iPhone,12,10,Duke,2001,7014,Siberian_husky,puppo
